10,0.32,-0.3,7
10,0.32,-0.3,8
10,0.32,-0.2,1
10,0.32,-0.2,2
10,0.32,-0.2,3
10,0.32,-0.2,5
10,0.32,-0.2,4
10,0.32,-0.2,6
10,0.32,-0.2,7
10,0.32,-0.2,8
10,0.32,-0.1,1
10,0.32,-0.1,3
10,0.32,-0.1,2
10,0.32,-0.1,4
10,0.32,-0.1,5
10,0.32,-0.1,6
10,0.32,-0.1,7
10,0.32,-0.1,8
10,0.32,-0.07,1
10,0.32,-0.07,2
10,0.32,-0.07,3
10,0.32,-0.07,4
10,0.32,-0.07,5
10,0.32,-0.07,6
10,0.32,-0.07,7
10,0.32,-0.07,8
10,0.32,-0.05,1
10,0.32,-0.05,2
10,0.32,-0.05,3
10,0.32,-0.05,4
10,0.32,-0.05,5
10,0.32,-0.05,6
10,0.32,-0.05,7
10,0.32,-0.05,8
10,0.32,-0.03,1
10,0.32,-0.03,2
10,0.32,-0.03,3
10,0.32,-0.03,4
10,0.32,-0.03,5
10,0.32,-0.03,6
10,0.32,-0.03,7
10,0.32,-0.03,8
10,0.32,-0.02,1
10,0.32,-0.02,2
10,0.32,-0.02,3
10,0.32,-0.02,4
10,0.32,-0.02,5
10,0.32,-0.02,6
10,0.32,-0.02,7
10,0.32,-0.02,8
10,0.32,-0.01,1
10,0.32,-0.01,2
10,0.32,-0.01,3
10,0.32,-0.01,5
10,0.32,-0.01,4
10,0.32,-0.01,6
10,0.32,-0.01,7
10,0.32,-0.01,8
10,0.32,-0.007,1
10,0.32,-0.007,2
10,0.32,-0.007,3
10,0.32,-0.007,4
10,0.32,-0.007,5
10,0.32,-0.007,6
10,0.32,-0.007,7
10,0.32,-0.007,8
10,0.32,-0.005,1
10,0.32,-0.005,2
10,0.32,-0.005,6
10,0.32,-0.005,4
10,0.32,-0.005,3
10,0.32,-0.005,5
10,0.32,-0.005,7
10,0.32,-0.005,8
10,0.32,-0.003,1
10,0.32,-0.003,2
10,0.32,-0.003,3
10,0.32,-0.003,5
10,0.32,-0.003,4
10,0.32,-0.003,6
10,0.32,-0.003,7
10,0.32,-0.003,8
10,0.32,-0.002,1
10,0.32,-0.002,2
10,0.32,-0.002,4
10,0.32,-0.002,6
10,0.32,-0.002,3
10,0.32,-0.002,5
10,0.32,-0.002,7
10,0.32,-0.002,8
10,0.32,-0.001,2
10,0.32,-0.001,1
10,0.32,-0.001,3
10,0.32,-0.001,4
10,0.32,-0.001,5
10,0.32,-0.001,6
10,0.32,-0.001,7
10,0.32,-0.001,8
10,0.32,-0.0007,1
10,0.32,-0.0007,2
10,0.32,-0.0007,3
10,0.32,-0.0007,4
10,0.32,-0.0007,5
10,0.32,-0.0007,6
10,0.32,-0.0007,7
10,0.32,-0.0007,8
10,0.32,-0.0005,1
10,0.32,-0.0005,2
10,0.32,-0.0005,3
10,0.32,-0.0005,4
10,0.32,-0.0005,5
10,0.32,-0.0005,6
10,0.32,-0.0005,7
10,0.32,-0.0005,8
10,0.32,-0.0003,1
10,0.32,-0.0003,2
10,0.32,-0.0003,3
10,0.32,-0.0003,5
10,0.32,-0.0003,4
10,0.32,-0.0003,7
10,0.32,-0.0003,6
10,0.32,-0.0003,8
10,0.32,-0.0002,1
10,0.32,-0.0002,2
10,0.32,-0.0002,3
10,0.32,-0.0002,4
10,0.32,-0.0002,5
10,0.32,-0.0002,6
10,0.32,-0.0002,7
10,0.32,-0.0002,8
10,0.32,-0.0001,1
10,0.32,-0.0001,2
10,0.32,-0.0001,3
10,0.32,-0.0001,4
10,0.32,-0.0001,5
10,0.32,-0.0001,7
10,0.32,-0.0001,6
10,0.32,-0.0001,8
10,0.32,-7e-05,1
10,0.32,-7e-05,2
10,0.32,-7e-05,3
10,0.32,-7e-05,5
10,0.32,-7e-05,4
10,0.32,-7e-05,6
10,0.32,-7e-05,7
10,0.32,-7e-05,8
10,0.32,-5e-05,1
10,0.32,-5e-05,2
10,0.32,-5e-05,3
10,0.32,-5e-05,4
10,0.32,-5e-05,5
10,0.32,-5e-05,6
10,0.32,-5e-05,7
10,0.32,-5e-05,8
10,0.32,-3e-05,2
10,0.32,-3e-05,3
10,0.32,-3e-05,4
10,0.32,-3e-05,5
10,0.32,-3e-05,1
10,0.32,-3e-05,7
10,0.32,-3e-05,6
10,0.32,-3e-05,8
10,0.32,-2e-05,1
10,0.32,-2e-05,2
10,0.32,-2e-05,3
10,0.32,-2e-05,4
10,0.32,-2e-05,5
10,0.32,-2e-05,6
10,0.32,-2e-05,7
10,0.32,-2e-05,8
10,0.32,-1e-05,1
10,0.32,-1e-05,2
10,0.32,-1e-05,3
10,0.32,-1e-05,4
10,0.32,-1e-05,5
10,0.32,-1e-05,7
10,0.32,-1e-05,6
10,0.32,-1e-05,8
10,0.32,0.0,1
10,0.32,0.0,2
10,0.32,0.0,3
10,0.32,0.0,5
10,0.32,0.0,4
10,0.32,0.0,6
10,0.32,0.0,7
10,0.325,-7.0,1
10,0.325,-7.0,2
10,0.325,-7.0,3
10,0.32,0.0,8
10,0.325,-7.0,4
10,0.325,-7.0,5
10,0.325,-7.0,7
10,0.325,-7.0,6
10,0.325,-7.0,8
10,0.325,-5.0,1
10,0.325,-5.0,2
10,0.325,-5.0,3
10,0.325,-5.0,4
10,0.325,-5.0,5
10,0.325,-5.0,6
10,0.325,-5.0,7
10,0.325,-5.0,8
10,0.325,-3.0,1
10,0.325,-3.0,2
10,0.325,-3.0,3
10,0.325,-3.0,5
10,0.325,-3.0,4
10,0.325,-3.0,6
10,0.325,-3.0,7
10,0.325,-3.0,8
10,0.325,-2.0,1
10,0.325,-2.0,2
10,0.325,-2.0,3
10,0.325,-2.0,5
10,0.325,-2.0,4
10,0.325,-2.0,6
10,0.325,-2.0,7
10,0.325,-2.0,8
10,0.325,-1.0,1
10,0.325,-1.0,2
10,0.325,-1.0,3
10,0.325,-1.0,4
10,0.325,-1.0,5
10,0.325,-1.0,6
10,0.325,-1.0,7
10,0.325,-1.0,8
10,0.325,-0.7,1
10,0.325,-0.7,2
10,0.325,-0.7,3
10,0.325,-0.7,5
10,0.325,-0.7,4
10,0.325,-0.7,6
10,0.325,-0.7,7
10,0.325,-0.7,8
10,0.325,-0.5,1
10,0.325,-0.5,2
10,0.325,-0.5,3
10,0.325,-0.5,4
10,0.325,-0.5,5
10,0.325,-0.5,6
10,0.325,-0.5,7
10,0.325,-0.5,8
10,0.325,-0.3,1
10,0.325,-0.3,2
10,0.325,-0.3,3
10,0.325,-0.3,4
10,0.325,-0.3,5
10,0.325,-0.3,6
10,0.325,-0.3,7
10,0.325,-0.3,8
10,0.325,-0.2,1
10,0.325,-0.2,2
10,0.325,-0.2,3
10,0.325,-0.2,5
10,0.325,-0.2,4
10,0.325,-0.2,6
10,0.325,-0.2,7
10,0.325,-0.2,8
10,0.325,-0.1,1
10,0.325,-0.1,2
10,0.325,-0.1,3
10,0.325,-0.1,5
10,0.325,-0.1,4
10,0.325,-0.1,6
10,0.325,-0.1,7
10,0.325,-0.1,8
10,0.325,-0.07,1
10,0.325,-0.07,2
10,0.325,-0.07,3
10,0.325,-0.07,4
10,0.325,-0.07,5
10,0.325,-0.07,6
10,0.325,-0.07,7
10,0.325,-0.07,8
10,0.325,-0.05,1
10,0.325,-0.05,2
10,0.325,-0.05,3
10,0.325,-0.05,4
10,0.325,-0.05,5
10,0.325,-0.05,6
10,0.325,-0.05,7
10,0.325,-0.05,8
10,0.325,-0.03,1
10,0.325,-0.03,2
10,0.325,-0.03,3
10,0.325,-0.03,4
10,0.325,-0.03,5
10,0.325,-0.03,6
10,0.325,-0.03,7
10,0.325,-0.03,8
10,0.325,-0.02,1
10,0.325,-0.02,2
10,0.325,-0.02,3
10,0.325,-0.02,4
10,0.325,-0.02,5
10,0.325,-0.02,6
10,0.325,-0.02,7
10,0.325,-0.02,8
10,0.325,-0.01,1
10,0.325,-0.01,2
10,0.325,-0.01,3
10,0.325,-0.01,4
10,0.325,-0.01,5
10,0.325,-0.01,6
10,0.325,-0.01,7
10,0.325,-0.01,8
10,0.325,-0.007,1
10,0.325,-0.007,2
10,0.325,-0.007,3
10,0.325,-0.007,4
10,0.325,-0.007,5
10,0.325,-0.007,6
10,0.325,-0.007,7
10,0.325,-0.007,8
10,0.325,-0.005,1
10,0.325,-0.005,2
10,0.325,-0.005,3
10,0.325,-0.005,4
10,0.325,-0.005,5
10,0.325,-0.005,6
10,0.325,-0.005,7
10,0.325,-0.005,8
10,0.325,-0.003,1
10,0.325,-0.003,2
10,0.325,-0.003,3
10,0.325,-0.003,6
10,0.325,-0.003,5
10,0.325,-0.003,4
10,0.325,-0.003,7
10,0.325,-0.003,8
10,0.325,-0.002,1
10,0.325,-0.002,2
10,0.325,-0.002,3
10,0.325,-0.002,4
10,0.325,-0.002,5
10,0.325,-0.002,6
10,0.325,-0.002,7
10,0.325,-0.002,8
10,0.325,-0.001,1
10,0.325,-0.001,2
10,0.325,-0.001,3
10,0.325,-0.001,4
10,0.325,-0.001,5
10,0.325,-0.001,7
10,0.325,-0.001,6
10,0.325,-0.001,8
10,0.325,-0.0007,2
10,0.325,-0.0007,3
10,0.325,-0.0007,4
10,0.325,-0.0007,1
10,0.325,-0.0007,5
10,0.325,-0.0007,6
10,0.325,-0.0007,7
10,0.325,-0.0007,8
10,0.325,-0.0005,1
10,0.325,-0.0005,2
10,0.325,-0.0005,3
10,0.325,-0.0005,4
10,0.325,-0.0005,5
10,0.325,-0.0005,6
10,0.325,-0.0005,7
10,0.325,-0.0005,8
10,0.325,-0.0003,1
10,0.325,-0.0003,2
10,0.325,-0.0003,3
10,0.325,-0.0003,4
10,0.325,-0.0003,5
10,0.325,-0.0003,6
10,0.325,-0.0003,7
10,0.325,-0.0003,8
10,0.325,-0.0002,1
10,0.325,-0.0002,2
10,0.325,-0.0002,3
10,0.325,-0.0002,4
10,0.325,-0.0002,5
10,0.325,-0.0002,6
10,0.325,-0.0002,7
10,0.325,-0.0002,8
10,0.325,-0.0001,1
10,0.325,-0.0001,2
10,0.325,-0.0001,3
10,0.325,-0.0001,4
10,0.325,-0.0001,5
10,0.325,-0.0001,6
10,0.325,-0.0001,7
10,0.325,-0.0001,8
10,0.325,-7e-05,1
10,0.325,-7e-05,2
10,0.325,-7e-05,3
10,0.325,-7e-05,4
10,0.325,-7e-05,5
10,0.325,-7e-05,6
10,0.325,-7e-05,7
10,0.325,-7e-05,8
10,0.325,-5e-05,1
10,0.325,-5e-05,2
10,0.325,-5e-05,3
10,0.325,-5e-05,4
10,0.325,-5e-05,5
10,0.325,-5e-05,6
10,0.325,-5e-05,7
10,0.325,-5e-05,8
10,0.325,-3e-05,1
10,0.325,-3e-05,2
10,0.325,-3e-05,3
10,0.325,-3e-05,4
10,0.325,-3e-05,5
10,0.325,-3e-05,6
10,0.325,-3e-05,7
10,0.325,-3e-05,8
10,0.325,-2e-05,1
10,0.325,-2e-05,2
10,0.325,-2e-05,4
10,0.325,-2e-05,3
10,0.325,-2e-05,5
10,0.325,-2e-05,6
10,0.325,-2e-05,7
10,0.325,-2e-05,8
10,0.325,-1e-05,2
10,0.325,-1e-05,1
10,0.325,-1e-05,3
10,0.325,-1e-05,4
10,0.325,-1e-05,5
10,0.325,-1e-05,6
10,0.325,-1e-05,7
10,0.325,-1e-05,8
10,0.325,0.0,1
10,0.325,0.0,2
10,0.325,0.0,3
10,0.325,0.0,4
10,0.325,0.0,5
10,0.325,0.0,6
10,0.325,0.0,7
10,0.325,0.0,8
10,0.33,-7.0,1
10,0.33,-7.0,2
10,0.33,-7.0,3
10,0.33,-7.0,4
10,0.33,-7.0,5
10,0.33,-7.0,6
10,0.33,-7.0,7
10,0.33,-7.0,8
10,0.33,-5.0,1
10,0.33,-5.0,2
10,0.33,-5.0,3
10,0.33,-5.0,4
10,0.33,-5.0,5
10,0.33,-5.0,6
10,0.33,-5.0,7
10,0.33,-5.0,8
10,0.33,-3.0,1
10,0.33,-3.0,2
10,0.33,-3.0,3
10,0.33,-3.0,4
10,0.33,-3.0,5
10,0.33,-3.0,7
10,0.33,-3.0,6
10,0.33,-3.0,8
10,0.33,-2.0,1
10,0.33,-2.0,3
10,0.33,-2.0,2
10,0.33,-2.0,4
10,0.33,-2.0,5
10,0.33,-2.0,6
10,0.33,-2.0,7
10,0.33,-2.0,8
10,0.33,-1.0,1
10,0.33,-1.0,2
10,0.33,-1.0,3
10,0.33,-1.0,4
10,0.33,-1.0,5
10,0.33,-1.0,7
10,0.33,-1.0,6
10,0.33,-1.0,8
10,0.33,-0.7,1
10,0.33,-0.7,2
10,0.33,-0.7,3
10,0.33,-0.7,4
10,0.33,-0.7,5
10,0.33,-0.7,6
10,0.33,-0.7,7
10,0.33,-0.7,8
10,0.33,-0.5,1
10,0.33,-0.5,2
10,0.33,-0.5,3
10,0.33,-0.5,4
10,0.33,-0.5,5
10,0.33,-0.5,7
10,0.33,-0.5,6
10,0.33,-0.5,8
10,0.33,-0.3,1
10,0.33,-0.3,2
10,0.33,-0.3,3
10,0.33,-0.3,4
10,0.33,-0.3,5
10,0.33,-0.3,6
10,0.33,-0.3,7
10,0.33,-0.3,8
10,0.33,-0.2,1
10,0.33,-0.2,2
10,0.33,-0.2,3
10,0.33,-0.2,4
10,0.33,-0.2,5
10,0.33,-0.2,6
10,0.33,-0.2,7
10,0.33,-0.2,8
10,0.33,-0.1,1
10,0.33,-0.1,2
10,0.33,-0.1,3
10,0.33,-0.1,4
10,0.33,-0.1,5
10,0.33,-0.1,6
10,0.33,-0.1,7
10,0.33,-0.1,8
10,0.33,-0.07,1
10,0.33,-0.07,2
10,0.33,-0.07,3
10,0.33,-0.07,4
10,0.33,-0.07,5
10,0.33,-0.07,6
10,0.33,-0.07,7
10,0.33,-0.07,8
10,0.33,-0.05,2
10,0.33,-0.05,1
10,0.33,-0.05,3
10,0.33,-0.05,4
10,0.33,-0.05,5
10,0.33,-0.05,6
10,0.33,-0.05,7
10,0.33,-0.05,8
10,0.33,-0.03,1
10,0.33,-0.03,2
10,0.33,-0.03,3
10,0.33,-0.03,4
10,0.33,-0.03,5
10,0.33,-0.03,6
10,0.33,-0.03,7
10,0.33,-0.03,8
10,0.33,-0.02,2
10,0.33,-0.02,1
10,0.33,-0.02,4
10,0.33,-0.02,3
10,0.33,-0.02,5
10,0.33,-0.02,6
10,0.33,-0.02,7
10,0.33,-0.02,8
10,0.33,-0.01,1
10,0.33,-0.01,2
10,0.33,-0.01,3
10,0.33,-0.01,4
10,0.33,-0.01,5
10,0.33,-0.01,6
10,0.33,-0.01,7
10,0.33,-0.01,8
10,0.33,-0.007,2
10,0.33,-0.007,1
10,0.33,-0.007,3
10,0.33,-0.007,4
10,0.33,-0.007,5
10,0.33,-0.007,6
10,0.33,-0.007,7
10,0.33,-0.007,8
10,0.33,-0.005,1
10,0.33,-0.005,2
10,0.33,-0.005,5
10,0.33,-0.005,3
10,0.33,-0.005,4
10,0.33,-0.005,6
10,0.33,-0.005,7
10,0.33,-0.005,8
10,0.33,-0.003,1
10,0.33,-0.003,2
10,0.33,-0.003,3
10,0.33,-0.003,4
10,0.33,-0.003,5
10,0.33,-0.003,6
10,0.33,-0.003,7
10,0.33,-0.003,8
10,0.33,-0.002,1
10,0.33,-0.002,2
10,0.33,-0.002,3
10,0.33,-0.002,4
10,0.33,-0.002,5
10,0.33,-0.002,6
10,0.33,-0.002,7
10,0.33,-0.002,8
10,0.33,-0.001,1
10,0.33,-0.001,2
10,0.33,-0.001,4
10,0.33,-0.001,3
10,0.33,-0.001,5
10,0.33,-0.001,6
10,0.33,-0.001,7
10,0.33,-0.001,8
10,0.33,-0.0007,1
10,0.33,-0.0007,2
10,0.33,-0.0007,3
10,0.33,-0.0007,4
10,0.33,-0.0007,5
10,0.33,-0.0007,6
10,0.33,-0.0007,7
10,0.33,-0.0007,8
10,0.33,-0.0005,1
10,0.33,-0.0005,2
10,0.33,-0.0005,3
10,0.33,-0.0005,4
10,0.33,-0.0005,5
10,0.33,-0.0005,6
10,0.33,-0.0005,7
10,0.33,-0.0005,8
10,0.33,-0.0003,1
10,0.33,-0.0003,2
10,0.33,-0.0003,3
10,0.33,-0.0003,5
10,0.33,-0.0003,4
10,0.33,-0.0003,6
10,0.33,-0.0003,7
10,0.33,-0.0003,8
10,0.33,-0.0002,1
10,0.33,-0.0002,2
10,0.33,-0.0002,3
10,0.33,-0.0002,4
10,0.33,-0.0002,5
10,0.33,-0.0002,6
10,0.33,-0.0002,7
10,0.33,-0.0002,8
10,0.33,-0.0001,1
10,0.33,-0.0001,2
10,0.33,-0.0001,5
10,0.33,-0.0001,3
10,0.33,-0.0001,4
10,0.33,-0.0001,6
10,0.33,-0.0001,7
10,0.33,-0.0001,8
10,0.33,-7e-05,2
10,0.33,-7e-05,1
10,0.33,-7e-05,3
10,0.33,-7e-05,4
10,0.33,-7e-05,5
10,0.33,-7e-05,6
10,0.33,-7e-05,7
10,0.33,-7e-05,8
10,0.33,-5e-05,1
10,0.33,-5e-05,2
10,0.33,-5e-05,3
10,0.33,-5e-05,4
10,0.33,-5e-05,6
10,0.33,-5e-05,5
10,0.33,-5e-05,7
10,0.33,-5e-05,8
10,0.33,-3e-05,1
10,0.33,-3e-05,2
10,0.33,-3e-05,3
10,0.33,-3e-05,4
10,0.33,-3e-05,5
10,0.33,-3e-05,6
10,0.33,-3e-05,7
10,0.33,-3e-05,8
10,0.33,-2e-05,1
10,0.33,-2e-05,2
10,0.33,-2e-05,3
10,0.33,-2e-05,4
10,0.33,-2e-05,6
10,0.33,-2e-05,5
10,0.33,-2e-05,7
10,0.33,-2e-05,8
10,0.33,-1e-05,2
10,0.33,-1e-05,1
10,0.33,-1e-05,3
10,0.33,-1e-05,4
10,0.33,-1e-05,5
10,0.33,-1e-05,6
10,0.33,-1e-05,7
10,0.33,-1e-05,8
10,0.33,0.0,1
10,0.33,0.0,2
10,0.33,0.0,4
10,0.33,0.0,3
10,0.33,0.0,5
10,0.33,0.0,6
10,0.33,0.0,7
10,0.335,-7.0,2
10,0.335,-7.0,1
10,0.33,0.0,8
10,0.335,-7.0,3
10,0.335,-7.0,4
10,0.335,-7.0,5
10,0.335,-7.0,6
10,0.335,-7.0,7
10,0.335,-7.0,8
10,0.335,-5.0,1
10,0.335,-5.0,2
10,0.335,-5.0,3
10,0.335,-5.0,4
10,0.335,-5.0,5
10,0.335,-5.0,6
10,0.335,-5.0,7
10,0.335,-3.0,1
10,0.335,-5.0,8
10,0.335,-3.0,2
10,0.335,-3.0,3
10,0.335,-3.0,4
10,0.335,-3.0,5
10,0.335,-3.0,6
10,0.335,-3.0,7
10,0.335,-3.0,8
10,0.335,-2.0,1
10,0.335,-2.0,2
10,0.335,-2.0,3
10,0.335,-2.0,5
10,0.335,-2.0,4
10,0.335,-2.0,6
10,0.335,-2.0,7
10,0.335,-1.0,1
10,0.335,-2.0,8
10,0.335,-1.0,3
10,0.335,-1.0,2
10,0.335,-1.0,4
10,0.335,-1.0,5
10,0.335,-1.0,6
10,0.335,-1.0,7
10,0.335,-1.0,8
10,0.335,-0.7,1
10,0.335,-0.7,2
10,0.335,-0.7,3
10,0.335,-0.7,5
10,0.335,-0.7,4
10,0.335,-0.7,6
10,0.335,-0.7,7
10,0.335,-0.7,8
10,0.335,-0.5,1
10,0.335,-0.5,3
10,0.335,-0.5,2
10,0.335,-0.5,4
10,0.335,-0.5,5
10,0.335,-0.5,6
10,0.335,-0.5,7
10,0.335,-0.5,8
10,0.335,-0.3,1
10,0.335,-0.3,2
10,0.335,-0.3,3
10,0.335,-0.3,4
10,0.335,-0.3,5
10,0.335,-0.3,6
10,0.335,-0.3,7
10,0.335,-0.3,8
10,0.335,-0.2,1
10,0.335,-0.2,2
10,0.335,-0.2,3
10,0.335,-0.2,4
10,0.335,-0.2,5
10,0.335,-0.2,6
10,0.335,-0.2,7
10,0.335,-0.2,8
10,0.335,-0.1,1
10,0.335,-0.1,2
10,0.335,-0.1,3
10,0.335,-0.1,4
10,0.335,-0.1,5
10,0.335,-0.1,6
10,0.335,-0.1,7
10,0.335,-0.1,8
10,0.335,-0.07,1
10,0.335,-0.07,2
10,0.335,-0.07,3
10,0.335,-0.07,4
10,0.335,-0.07,5
10,0.335,-0.07,6
10,0.335,-0.07,7
10,0.335,-0.07,8
10,0.335,-0.05,1
10,0.335,-0.05,2
10,0.335,-0.05,3
10,0.335,-0.05,4
10,0.335,-0.05,5
10,0.335,-0.05,6
10,0.335,-0.05,7
10,0.335,-0.05,8
10,0.335,-0.03,1
10,0.335,-0.03,2
10,0.335,-0.03,3
10,0.335,-0.03,4
10,0.335,-0.03,5
10,0.335,-0.03,6
10,0.335,-0.03,7
10,0.335,-0.03,8
10,0.335,-0.02,1
10,0.335,-0.02,2
10,0.335,-0.02,3
10,0.335,-0.02,4
10,0.335,-0.02,5
10,0.335,-0.02,6
10,0.335,-0.02,7
10,0.335,-0.02,8
10,0.335,-0.01,1
10,0.335,-0.01,3
10,0.335,-0.01,2
10,0.335,-0.01,4
10,0.335,-0.01,5
10,0.335,-0.01,6
10,0.335,-0.01,7
10,0.335,-0.01,8
10,0.335,-0.007,1
10,0.335,-0.007,2
10,0.335,-0.007,3
10,0.335,-0.007,4
10,0.335,-0.007,5
10,0.335,-0.007,6
10,0.335,-0.007,7
10,0.335,-0.007,8
10,0.335,-0.005,3
10,0.335,-0.005,2
10,0.335,-0.005,1
10,0.335,-0.005,4
10,0.335,-0.005,5
10,0.335,-0.005,6
10,0.335,-0.005,7
10,0.335,-0.005,8
10,0.335,-0.003,1
10,0.335,-0.003,2
10,0.335,-0.003,3
10,0.335,-0.003,4
10,0.335,-0.003,5
10,0.335,-0.003,6
10,0.335,-0.003,7
10,0.335,-0.003,8
10,0.335,-0.002,1
10,0.335,-0.002,2
10,0.335,-0.002,3
10,0.335,-0.002,5
10,0.335,-0.002,4
10,0.335,-0.002,6
10,0.335,-0.002,7
10,0.335,-0.002,8
10,0.335,-0.001,1
10,0.335,-0.001,2
10,0.335,-0.001,3
10,0.335,-0.001,5
10,0.335,-0.001,4
10,0.335,-0.001,6
10,0.335,-0.001,7
10,0.335,-0.001,8
10,0.335,-0.0007,1
10,0.335,-0.0007,3
10,0.335,-0.0007,2
10,0.335,-0.0007,4
10,0.335,-0.0007,5
10,0.335,-0.0007,6
10,0.335,-0.0007,7
10,0.335,-0.0007,8
10,0.335,-0.0005,1
10,0.335,-0.0005,2
10,0.335,-0.0005,3
10,0.335,-0.0005,5
10,0.335,-0.0005,4
10,0.335,-0.0005,6
10,0.335,-0.0005,7
10,0.335,-0.0005,8
10,0.335,-0.0003,1
10,0.335,-0.0003,3
10,0.335,-0.0003,2
10,0.335,-0.0003,4
10,0.335,-0.0003,5
10,0.335,-0.0003,7
10,0.335,-0.0003,6
10,0.335,-0.0003,8
10,0.335,-0.0002,1
10,0.335,-0.0002,2
10,0.335,-0.0002,3
10,0.335,-0.0002,4
10,0.335,-0.0002,5
10,0.335,-0.0002,7
10,0.335,-0.0002,6
10,0.335,-0.0002,8
10,0.335,-0.0001,1
10,0.335,-0.0001,2
10,0.335,-0.0001,3
10,0.335,-0.0001,4
10,0.335,-0.0001,5
10,0.335,-0.0001,7
10,0.335,-0.0001,6
10,0.335,-0.0001,8
10,0.335,-7e-05,1
10,0.335,-7e-05,2
10,0.335,-7e-05,3
10,0.335,-7e-05,4
10,0.335,-7e-05,5
10,0.335,-7e-05,6
10,0.335,-7e-05,7
10,0.335,-7e-05,8
10,0.335,-5e-05,1
10,0.335,-5e-05,2
10,0.335,-5e-05,3
10,0.335,-5e-05,4
10,0.335,-5e-05,5
10,0.335,-5e-05,6
10,0.335,-5e-05,7
10,0.335,-5e-05,8
10,0.335,-3e-05,1
10,0.335,-3e-05,2
10,0.335,-3e-05,3
10,0.335,-3e-05,4
10,0.335,-3e-05,5
10,0.335,-3e-05,6
10,0.335,-3e-05,7
10,0.335,-3e-05,8
10,0.335,-2e-05,2
10,0.335,-2e-05,1
10,0.335,-2e-05,3
10,0.335,-2e-05,4
10,0.335,-2e-05,5
10,0.335,-2e-05,6
10,0.335,-2e-05,7
10,0.335,-2e-05,8
10,0.335,-1e-05,1
10,0.335,-1e-05,2
10,0.335,-1e-05,3
10,0.335,-1e-05,4
10,0.335,-1e-05,5
10,0.335,-1e-05,6
10,0.335,-1e-05,7
10,0.335,-1e-05,8
10,0.335,0.0,1
10,0.335,0.0,2
10,0.335,0.0,3
10,0.335,0.0,4
10,0.335,0.0,5
10,0.335,0.0,6
10,0.335,0.0,7
10,0.335,0.0,8
10,0.34,-7.0,1
10,0.34,-7.0,2
10,0.34,-7.0,3
10,0.34,-7.0,4
10,0.34,-7.0,5
10,0.34,-7.0,6
10,0.34,-7.0,7
10,0.34,-7.0,8
10,0.34,-5.0,1
10,0.34,-5.0,2
10,0.34,-5.0,3
10,0.34,-5.0,4
10,0.34,-5.0,5
10,0.34,-5.0,6
10,0.34,-5.0,7
10,0.34,-5.0,8
10,0.34,-3.0,1
10,0.34,-3.0,2
10,0.34,-3.0,3
10,0.34,-3.0,4
10,0.34,-3.0,5
10,0.34,-3.0,6
10,0.34,-3.0,7
10,0.34,-3.0,8
10,0.34,-2.0,1
10,0.34,-2.0,3
10,0.34,-2.0,2
10,0.34,-2.0,4
10,0.34,-2.0,5
10,0.34,-2.0,6
10,0.34,-2.0,7
10,0.34,-2.0,8
10,0.34,-1.0,1
10,0.34,-1.0,2
10,0.34,-1.0,3
10,0.34,-1.0,5
10,0.34,-1.0,4
10,0.34,-1.0,6
10,0.34,-1.0,7
10,0.34,-1.0,8
10,0.34,-0.7,1
10,0.34,-0.7,3
10,0.34,-0.7,2
10,0.34,-0.7,4
10,0.34,-0.7,5
10,0.34,-0.7,7
10,0.34,-0.7,6
10,0.34,-0.7,8
10,0.34,-0.5,1
10,0.34,-0.5,2
10,0.34,-0.5,3
10,0.34,-0.5,4
10,0.34,-0.5,5
10,0.34,-0.5,6
10,0.34,-0.5,7
10,0.34,-0.5,8
10,0.34,-0.3,1
10,0.34,-0.3,2
10,0.34,-0.3,3
10,0.34,-0.3,4
10,0.34,-0.3,5
10,0.34,-0.3,7
10,0.34,-0.3,6
10,0.34,-0.3,8
10,0.34,-0.2,1
10,0.34,-0.2,3
10,0.34,-0.2,2
10,0.34,-0.2,4
10,0.34,-0.2,5
10,0.34,-0.2,6
10,0.34,-0.2,7
10,0.34,-0.2,8
10,0.34,-0.1,1
10,0.34,-0.1,2
10,0.34,-0.1,3
10,0.34,-0.1,4
10,0.34,-0.1,5
10,0.34,-0.1,7
10,0.34,-0.1,6
10,0.34,-0.1,8
10,0.34,-0.07,1
10,0.34,-0.07,2
10,0.34,-0.07,3
10,0.34,-0.07,4
10,0.34,-0.07,5
10,0.34,-0.07,6
10,0.34,-0.07,7
10,0.34,-0.07,8
10,0.34,-0.05,1
10,0.34,-0.05,2
10,0.34,-0.05,3
10,0.34,-0.05,4
10,0.34,-0.05,5
10,0.34,-0.05,6
10,0.34,-0.05,7
10,0.34,-0.05,8
10,0.34,-0.03,1
10,0.34,-0.03,2
10,0.34,-0.03,3
10,0.34,-0.03,4
10,0.34,-0.03,5
10,0.34,-0.03,6
10,0.34,-0.03,7
10,0.34,-0.03,8
10,0.34,-0.02,1
10,0.34,-0.02,2
10,0.34,-0.02,3
10,0.34,-0.02,4
10,0.34,-0.02,5
10,0.34,-0.02,6
10,0.34,-0.02,7
10,0.34,-0.02,8
10,0.34,-0.01,1
10,0.34,-0.01,2
10,0.34,-0.01,3
10,0.34,-0.01,4
10,0.34,-0.01,5
10,0.34,-0.01,6
10,0.34,-0.01,7
10,0.34,-0.01,8
10,0.34,-0.007,1
10,0.34,-0.007,3
10,0.34,-0.007,2
10,0.34,-0.007,4
